"調査年月日","都道府県名","市区町村名","市町村コード","行政区コード","行政区名","0－4歳","5－9歳","10－14歳","15－19歳","20－24歳","25－29歳","30－34歳","35－39歳","40－44歳","45－49歳","50－54歳","55－59歳","60－64歳","65－69歳","70－74歳","75－79歳","80－84歳","85－89歳","90－94歳","95－99歳","100歳以上","計","世帯数"
"2019/04/01","京都府","舞鶴市","262021","1101","常府営","6","6","19","9","9","5","9","9","8","15","12","6","14","18","35","24","21","12","0","0","0","237","142"
"2019/04/01","京都府","舞鶴市","262021","1102","常口","15","26","25","21","22","26","18","28","41","50","40","30","20","40","69","43","33","11","6","1","1","566","244"
"2019/04/01","京都府","舞鶴市","262021","1103","常","5","20","12","10","8","9","9","15","16","16","12","11","20","22","19","14","12","6","4","0","0","240","105"
"2019/04/01","京都府","舞鶴市","262021","1104","木ノ下","4","8","4","5","4","8","6","4","11","10","5","8","11","24","12","17","12","5","6","1","0","165","71"
"2019/04/01","京都府","舞鶴市","262021","1105","与保呂","2","2","6","13","9","6","8","9","12","16","14","17","28","31","34","28","14","25","11","3","1","289","147"
"2019/04/01","京都府","舞鶴市","262021","1106","京月","5","4","5","11","11","6","10","7","11","24","13","14","23","19","27","42","29","16","11","2","0","290","150"
"2019/04/01","京都府","舞鶴市","262021","1108","京月東","11","12","16","14","12","9","14","7","19","28","21","20","15","28","39","57","27","6","3","0","0","358","163"
"2019/04/01","京都府","舞鶴市","262021","1109","亀岩","23","22","29","28","29","23","22","37","37","39","32","28","21","41","41","20","10","12","2","0","0","496","215"
"2019/04/01","京都府","舞鶴市","262021","1110","常桜町","5","9","17","8","3","2","3","14","19","5","5","1","0","0","2","0","0","0","0","0","0","93","28"
"2019/04/01","京都府","舞鶴市","262021","1201","泉源寺","18","23","34","27","27","20","18","46","36","40","49","43","30","34","53","26","26","12","11","1","1","575","254"
"2019/04/01","京都府","舞鶴市","262021","1202","田中新","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019/04/01","京都府","舞鶴市","262021","1204","田中東","29","55","47","49","28","34","44","41","49","68","55","33","38","49","53","39","25","14","5","3","0","758","333"
"2019/04/01","京都府","舞鶴市","262021","1205","安岡","23","25","24","25","38","36","24","43","42","53","47","43","50","49","52","35","22","16","9","2","1","659","304"
"2019/04/01","京都府","舞鶴市","262021","1206","小倉","11","8","14","18","15","20","14","15","16","29","20","26","19","27","34","25","12","17","9","0","0","349","176"
"2019/04/01","京都府","舞鶴市","262021","1207","鹿原西","5","9","9","9","3","3","8","7","16","12","9","11","13","20","14","13","7","5","2","1","0","176","85"
"2019/04/01","京都府","舞鶴市","262021","1208","鹿原","10","16","8","11","11","14","11","15","13","18","16","21","15","23","34","29","13","13","6","1","0","298","143"
"2019/04/01","京都府","舞鶴市","262021","1209","吉坂","3","5","7","7","6","8","5","5","5","11","10","16","11","14","11","3","9","7","6","1","0","150","76"
"2019/04/01","京都府","舞鶴市","262021","1210","松尾","0","1","1","1","0","0","0","0","1","0","1","1","2","0","2","1","3","1","2","0","0","17","9"
"2019/04/01","京都府","舞鶴市","262021","1211","田中西","23","29","17","26","24","17","24","30","23","29","34","17","14","18","36","29","13","13","7","1","1","425","194"
"2019/04/01","京都府","舞鶴市","262021","1212","小倉西","8","10","5","3","2","6","7","10","7","5","7","10","10","11","18","13","19","2","1","1","0","155","76"
"2019/04/01","京都府","舞鶴市","262021","1213","田中中","28","31","32","50","33","23","31","42","46","63","46","47","35","51","45","51","26","12","8","2","0","702","294"
"2019/04/01","京都府","舞鶴市","262021","1214","みずなぎ学園鹿原","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019/04/01","京都府","舞鶴市","262021","1215","やすらぎ苑","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","2","1","1","7","7"
"2019/04/01","京都府","舞鶴市","262021","1216","安岡園","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","6","12","4","4","2","0","44","44"
"2019/04/01","京都府","舞鶴市","262021","1217","こひつじの苑舞鶴","0","0","0","0","0","0","1","0","0","3","2","2","3","10","4","4","0","0","0","0","0","29","29"
"2019/04/01","京都府","舞鶴市","262021","1218","小倉新町","7","7","15","14","15","12","7","9","15","13","19","14","24","8","9","7","4","0","0","1","0","200","83"
"2019/04/01","京都府","舞鶴市","262021","1219","安岡新町","13","13","12","25","30","15","20","17","24","17","32","36","36","18","18","13","3","5","2","0","0","349","135"
"2019/04/01","京都府","舞鶴市","262021","1220","舞鶴学園","0","4","14","12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","35"
"2019/04/01","京都府","舞鶴市","262021","1221","田中団地","0","0","0","0","0","0","0","0","0","2","2","2","1","2","1","2","2","0","0","0","0","14","11"
"2019/04/01","京都府","舞鶴市","262021","1222","田園町","28","85","71","23","4","5","16","53","74","54","11","5","8","5","6","2","1","0","1","0","0","452","130"
"2019/04/01","京都府","舞鶴市","262021","1301","大波下板ガラス社宅","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019/04/01","京都府","舞鶴市","262021","1302","大波下","17","11","24","29","25","17","19","18","33","36","37","28","26","40","41","30","25","14","9","2","0","481","215"
"2019/04/01","京都府","舞鶴市","262021","1303","大波上","4","4","6","10","4","1","5","6","10","12","6","5","12","16","16","10","10","8","5","2","0","152","70"
"2019/04/01","京都府","舞鶴市","262021","1304","朝来中","4","17","19","12","5","5","6","13","18","15","14","17","12","20","33","18","10","7","4","1","0","250","102"
"2019/04/01","京都府","舞鶴市","262021","1305","朝来新町","17","27","27","30","27","12","26","20","25","46","33","23","21","20","33","18","11","7","5","0","0","428","174"
"2019/04/01","京都府","舞鶴市","262021","1306","松ヶ森","0","0","1","2","1","1","5","1","0","3","4","7","3","2","3","7","3","7","2","0","0","52","28"
"2019/04/01","京都府","舞鶴市","262021","1307","吉野高専宿舎","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019/04/01","京都府","舞鶴市","262021","1308","吉野","2","4","6","9","7","1","3","9","7","9","6","6","9","8","8","8","7","2","0","1","0","112","43"
"2019/04/01","京都府","舞鶴市","262021","1309","白屋","1","2","1","1","3","0","1","4","4","1","1","4","4","9","3","4","5","5","2","0","0","55","23"
"2019/04/01","京都府","舞鶴市","262021","1310","登尾","1","1","5","9","6","2","2","1","6","11","5","4","5","5","16","8","3","4","2","1","1","98","42"
"2019/04/01","京都府","舞鶴市","262021","1311","杉山","0","0","0","1","3","0","1","1","2","4","0","2","1","6","8","3","1","3","2","0","0","38","19"
"2019/04/01","京都府","舞鶴市","262021","1312","笹部","1","0","2","1","1","2","1","3","2","0","2","0","2","5","2","2","1","1","0","0","1","29","13"
"2019/04/01","京都府","舞鶴市","262021","1313","高専","0","0","0","39","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","50"
"2019/04/01","京都府","舞鶴市","262021","1314","東舞鶴医誠会病院","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","4","4"
"2019/04/01","京都府","舞鶴市","262021","1316","鶴友寮","0","0","0","0","1","6","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","11","11"
"2019/04/01","京都府","舞鶴市","262021","1317","朝来西宮","12","8","8","16","12","11","9","11","27","24","19","8","10","34","56","30","35","5","2","2","2","341","167"
"2019/04/01","京都府","舞鶴市","262021","1318","朝来西町府営","0","2","10","7","3","4","2","9","8","11","10","11","12","28","24","8","4","2","2","1","0","158","89"
"2019/04/01","京都府","舞鶴市","262021","1319","ヴィラージュ滝ケ浦","4","4","2","2","2","1","3","3","7","6","4","10","1","1","2","3","1","3","0","0","0","59","34"
"2019/04/01","京都府","舞鶴市","262021","1320","朝来八田","39","28","31","47","13","26","28","29","51","36","35","35","20","11","9","6","3","4","0","0","0","451","148"
"2019/04/01","京都府","舞鶴市","262021","1321","アマデウスⅦ","1","0","0","2","17","8","1","4","2","2","1","1","1","0","0","0","1","0","0","0","0","41","35"
"2019/04/01","京都府","舞鶴市","262021","1401","河辺中","1","3","1","0","0","1","5","1","3","0","2","5","8","3","3","6","3","2","4","0","0","51","28"
"2019/04/01","京都府","舞鶴市","262021","1402","西屋","0","0","0","2","1","1","0","0","0","4","5","1","1","3","5","6","2","7","0","1","0","39","22"
"2019/04/01","京都府","舞鶴市","262021","1403","室牛","2","1","1","3","0","0","0","2","1","3","1","0","0","1","3","4","0","0","2","0","0","24","12"
"2019/04/01","京都府","舞鶴市","262021","1404","河辺由里","0","0","0","3","3","1","0","1","3","2","4","2","1","7","4","6","4","1","3","0","0","45","25"
"2019/04/01","京都府","舞鶴市","262021","1405","観音寺","0","0","0","0","0","0","0","0","0","0","0","1","0","3","3","0","1","0","1","0","0","9","5"
"2019/04/01","京都府","舞鶴市","262021","1406","河辺原","0","0","2","3","0","0","3","0","0","2","4","6","4","10","5","9","4","2","1","0","0","55","26"
"2019/04/01","京都府","舞鶴市","262021","1407","栃尾","0","0","0","4","2","1","3","2","1","4","4","10","9","9","7","3","5","6","1","1","0","72","38"
"2019/04/01","京都府","舞鶴市","262021","1408","大山","2","2","1","2","2","4","4","3","2","1","2","7","6","2","4","0","3","6","2","0","0","55","21"
"2019/04/01","京都府","舞鶴市","262021","1409","田井","0","4","5","6","3","1","5","4","12","3","10","11","13","19","17","11","15","6","6","1","0","152","72"
"2019/04/01","京都府","舞鶴市","262021","1410","成生","0","0","1","1","0","1","1","1","3","4","2","3","3","6","3","5","3","7","3","3","0","50","26"
"2019/04/01","京都府","舞鶴市","262021","1411","野原","6","7","5","9","8","5","7","12","14","7","16","19","26","25","14","11","14","17","10","1","1","234","88"
"2019/04/01","京都府","舞鶴市","262021","1501","中田","1","2","2","1","1","1","1","0","2","2","4","3","2","1","3","6","4","4","2","0","0","42","17"
"2019/04/01","京都府","舞鶴市","262021","1502","丸玉産業社宅","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019/04/01","京都府","舞鶴市","262021","1503","赤野","1","1","6","5","1","1","9","3","6","3","1","9","11","6","14","1","7","7","3","1","0","96","35"
"2019/04/01","京都府","舞鶴市","262021","1504","多祢寺","0","0","3","3","0","0","0","1","1","2","2","2","1","0","4","1","1","0","0","0","0","21","9"
"2019/04/01","京都府","舞鶴市","262021","1505","平","7","7","10","5","9","1","4","8","13","18","14","12","15","25","29","14","16","10","9","4","1","231","114"
"2019/04/01","京都府","舞鶴市","262021","1506","上佐波賀","4","2","0","0","2","1","4","1","1","1","5","5","2","9","4","5","10","5","6","0","0","67","32"
"2019/04/01","京都府","舞鶴市","262021","1507","下佐波賀","0","4","5","4","7","2","3","4","3","7","2","4","6","7","4","7","5","3","1","0","0","78","30"
"2019/04/01","京都府","舞鶴市","262021","1508","千歳","4","1","3","3","2","1","7","6","8","9","4","6","6","16","12","7","5","5","3","1","2","111","50"
"2019/04/01","京都府","舞鶴市","262021","1509","大丹生","1","0","2","3","4","2","3","1","5","4","6","10","11","8","15","4","13","10","3","1","1","107","51"
"2019/04/01","京都府","舞鶴市","262021","1510","瀬崎","0","1","1","5","4","0","1","1","9","4","2","7","10","7","5","9","6","5","6","0","0","83","42"
"2019/04/01","京都府","舞鶴市","262021","1511","三浜","0","3","1","6","9","5","4","5","2","8","12","12","17","16","16","7","11","7","6","3","0","150","76"
"2019/04/01","京都府","舞鶴市","262021","1512","小橋","3","3","5","4","4","0","5","4","4","7","9","13","15","12","10","11","16","9","1","1","0","136","68"
"2019/04/01","京都府","舞鶴市","262021","1514","浦入","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019/04/01","京都府","舞鶴市","262021","1515","中田下","2","1","0","0","2","3","1","3","2","0","1","2","0","0","0","0","1","1","0","0","0","19","13"
"2019/04/01","京都府","舞鶴市","262021","1516","林ベニヤ独身寮","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019/04/01","京都府","舞鶴市","262021","2001","西吉原第一","5","4","8","8","5","4","4","6","9","5","8","16","13","17","12","11","12","9","7","4","0","167","90"
"2019/04/01","京都府","舞鶴市","262021","2002","西吉原第二","0","0","0","0","2","1","0","0","0","3","3","4","1","4","2","6","5","4","6","1","0","42","30"
"2019/04/01","京都府","舞鶴市","262021","2003","西吉原第三","0","0","0","2","3","1","0","1","0","3","7","0","4","4","5","8","5","5","1","0","0","49","30"
"2019/04/01","京都府","舞鶴市","262021","2004","東吉原第一","2","4","6","3","6","5","1","6","6","9","7","12","17","25","13","9","21","8","7","4","0","171","98"
"2019/04/01","京都府","舞鶴市","262021","2005","東吉原第二","2","6","0","6","0","3","0","8","2","4","5","3","3","11","11","6","6","4","6","0","0","86","45"
"2019/04/01","京都府","舞鶴市","262021","2006","東吉原第三","2","3","1","3","1","1","2","4","5","5","3","4","3","5","7","11","17","4","1","0","0","82","43"
"2019/04/01","京都府","舞鶴市","262021","2007","東吉原第四","3","3","4","3","1","3","4","4","1","2","9","4","6","7","7","3","6","6","1","0","0","77","38"
"2019/04/01","京都府","舞鶴市","262021","2101","魚屋","4","5","7","14","9","3","9","9","4","20","16","14","8","17","13","11","14","15","9","3","2","206","104"
"2019/04/01","京都府","舞鶴市","262021","2102","魚屋住吉","3","0","1","4","3","0","3","1","5","7","5","6","15","14","13","5","11","6","3","2","2","109","66"
"2019/04/01","京都府","舞鶴市","262021","2103","魚屋大森","6","5","7","6","9","8","6","15","15","15","8","6","10","19","23","13","8","9","7","1","1","197","116"
"2019/04/01","京都府","舞鶴市","262021","2104","大森海岸","0","3","7","5","3","1","2","9","7","6","1","1","4","0","6","5","4","3","0","1","0","68","40"
"2019/04/01","京都府","舞鶴市","262021","2201","大内","5","0","2","3","4","1","2","1","7","6","2","6","5","0","8","6","10","2","1","1","0","72","46"
"2019/04/01","京都府","舞鶴市","262021","2202","大内南","10","6","3","3","2","2","5","11","6","6","7","1","4","5","7","4","5","6","0","0","0","93","40"
"2019/04/01","京都府","舞鶴市","262021","2203","南田辺","10","16","9","15","15","9","10","14","10","19","19","21","17","16","22","18","13","14","7","0","1","275","130"
"2019/04/01","京都府","舞鶴市","262021","2205","東田辺","13","19","22","16","21","13","16","26","23","35","19","20","22","19","23","34","25","24","8","1","1","400","193"
"2019/04/01","京都府","舞鶴市","262021","2206","二の丸","2","0","2","1","3","1","3","5","3","1","6","4","5","9","13","11","4","6","4","1","0","84","51"
"2019/04/01","京都府","舞鶴市","262021","2207","北田辺","1","2","5","1","0","6","3","4","8","11","7","8","4","12","7","8","8","8","10","0","0","113","72"
"2019/04/01","京都府","舞鶴市","262021","2208","三の丸","0","0","2","4","2","2","1","0","2","11","4","3","5","7","16","12","10","3","3","1","0","88","52"
"2019/04/01","京都府","舞鶴市","262021","2210","築地","6","9","6","8","6","8","4","7","19","24","9","8","5","20","14","11","4","3","4","1","0","176","90"
"2019/04/01","京都府","舞鶴市","262021","2211","相生","4","2","7","8","9","4","9","2","11","17","9","10","6","5","10","4","7","4","0","1","0","129","71"
